image_id,image_path,relative_path,label,class_name,folder_name,official_split,width,height,aspect_ratio,split
n02088364_4070,/root/data/stanford_dogs/Images/n02088364-beagle/n02088364_4070.jpg,n02088364-beagle/n02088364_4070.jpg,11,beagle,n02088364-beagle,official_train,500,375,1.3333333333333333,val
n02105162_6106,/root/data/stanford_dogs/Images/n02105162-malinois/n02105162_6106.jpg,n02105162-malinois/n02105162_6106.jpg,74,malinois,n02105162-malinois,official_train,500,375,1.3333333333333333,val
n02094258_1469,/root/data/stanford_dogs/Images/n02094258-Norwich_terrier/n02094258_1469.jpg,n02094258-Norwich_terrier/n02094258_1469.jpg,35,Norwich terrier,n02094258-Norwich_terrier,official_train,500,375,1.3333333333333333,val
n02095570_2840,/root/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_2840.jpg,n02095570-Lakeland_terrier/n02095570_2840.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_train,500,375,1.3333333333333333,val
n02100583_11553,/root/data/stanford_dogs/Images/n02100583-vizsla/n02100583_11553.jpg,n02100583-vizsla/n02100583_11553.jpg,60,vizsla,n02100583-vizsla,official_train,500,375,1.3333333333333333,val
n02088364_14690,/root/data/stanford_dogs/Images/n02088364-beagle/n02088364_14690.jpg,n02088364-beagle/n02088364_14690.jpg,11,beagle,n02088364-beagle,official_train,500,376,1.3297872340425532,val
n02099429_1701,/root/data/stanford_dogs/Images/n02099429-curly-coated_retriever/n02099429_1701.jpg,n02099429-curly-coated_retriever/n02099429_1701.jpg,55,curly-coated retriever,n02099429-curly-coated_retriever,official_train,500,375,1.3333333333333333,val
n02096585_2560,/root/data/stanford_dogs/Images/n02096585-Boston_bull/n02096585_2560.jpg,n02096585-Boston_bull/n02096585_2560.jpg,44,Boston bull,n02096585-Boston_bull,official_train,500,375,1.3333333333333333,val
n02108089_4158,/root/data/stanford_dogs/Images/n02108089-boxer/n02108089_4158.jpg,n02108089-boxer/n02108089_4158.jpg,91,boxer,n02108089-boxer,official_train,190,175,1.0857142857142856,val
n02101388_9972,/root/data/stanford_dogs/Images/n02101388-Brittany_spaniel/n02101388_9972.jpg,n02101388-Brittany_spaniel/n02101388_9972.jpg,64,Brittany spaniel,n02101388-Brittany_spaniel,official_train,375,500,0.75,val
n02106382_442,/root/data/stanford_dogs/Images/n02106382-Bouvier_des_Flandres/n02106382_442.jpg,n02106382-Bouvier_des_Flandres/n02106382_442.jpg,82,Bouvier des Flandres,n02106382-Bouvier_des_Flandres,official_train,300,322,0.9316770186335404,val
n02089973_1907,/root/data/stanford_dogs/Images/n02089973-English_foxhound/n02089973_1907.jpg,n02089973-English_foxhound/n02089973_1907.jpg,16,English foxhound,n02089973-English_foxhound,official_train,500,358,1.3966480446927374,val
n02099429_1200,/root/data/stanford_dogs/Images/n02099429-curly-coated_retriever/n02099429_1200.jpg,n02099429-curly-coated_retriever/n02099429_1200.jpg,55,curly-coated retriever,n02099429-curly-coated_retriever,official_train,350,324,1.0802469135802468,val
n02088364_769,/root/data/stanford_dogs/Images/n02088364-beagle/n02088364_769.jpg,n02088364-beagle/n02088364_769.jpg,11,beagle,n02088364-beagle,official_train,500,375,1.3333333333333333,val
n02108000_1547,/root/data/stanford_dogs/Images/n02108000-EntleBucher/n02108000_1547.jpg,n02108000-EntleBucher/n02108000_1547.jpg,90,EntleBucher,n02108000-EntleBucher,official_train,250,188,1.3297872340425532,val
n02085620_4673,/root/data/stanford_dogs/Images/n02085620-Chihuahua/n02085620_4673.jpg,n02085620-Chihuahua/n02085620_4673.jpg,0,Chihuahua,n02085620-Chihuahua,official_train,500,375,1.3333333333333333,val
n02097047_6936,/root/data/stanford_dogs/Images/n02097047-miniature_schnauzer/n02097047_6936.jpg,n02097047-miniature_schnauzer/n02097047_6936.jpg,45,miniature schnauzer,n02097047-miniature_schnauzer,official_train,500,333,1.5015015015015014,val
n02092339_6209,/root/data/stanford_dogs/Images/n02092339-Weimaraner/n02092339_6209.jpg,n02092339-Weimaraner/n02092339_6209.jpg,27,Weimaraner,n02092339-Weimaraner,official_train,500,355,1.408450704225352,val
n02096294_3174,/root/data/stanford_dogs/Images/n02096294-Australian_terrier/n02096294_3174.jpg,n02096294-Australian_terrier/n02096294_3174.jpg,42,Australian terrier,n02096294-Australian_terrier,official_train,711,869,0.8181818181818182,val
n02099429_2170,/root/data/stanford_dogs/Images/n02099429-curly-coated_retriever/n02099429_2170.jpg,n02099429-curly-coated_retriever/n02099429_2170.jpg,55,curly-coated retriever,n02099429-curly-coated_retriever,official_train,281,300,0.9366666666666666,val
n02115913_2005,/root/data/stanford_dogs/Images/n02115913-dhole/n02115913_2005.jpg,n02115913-dhole/n02115913_2005.jpg,118,dhole,n02115913-dhole,official_train,290,215,1.3488372093023255,val
n02111129_4779,/root/data/stanford_dogs/Images/n02111129-Leonberg/n02111129_4779.jpg,n02111129-Leonberg/n02111129_4779.jpg,103,Leonberg,n02111129-Leonberg,official_train,400,334,1.1976047904191616,val
n02097298_7639,/root/data/stanford_dogs/Images/n02097298-Scotch_terrier/n02097298_7639.jpg,n02097298-Scotch_terrier/n02097298_7639.jpg,48,Scotch terrier,n02097298-Scotch_terrier,official_train,500,375,1.3333333333333333,val
n02105505_3792,/root/data/stanford_dogs/Images/n02105505-komondor/n02105505_3792.jpg,n02105505-komondor/n02105505_3792.jpg,77,komondor,n02105505-komondor,official_train,318,268,1.1865671641791045,val
n02090721_7155,/root/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_7155.jpg,n02090721-Irish_wolfhound/n02090721_7155.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,373,1.3404825737265416,val
n02106550_6900,/root/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_6900.jpg,n02106550-Rottweiler/n02106550_6900.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,500,368,1.358695652173913,val
n02110627_475,/root/data/stanford_dogs/Images/n02110627-affenpinscher/n02110627_475.jpg,n02110627-affenpinscher/n02110627_475.jpg,100,affenpinscher,n02110627-affenpinscher,official_train,375,500,0.75,val
n02097298_6462,/root/data/stanford_dogs/Images/n02097298-Scotch_terrier/n02097298_6462.jpg,n02097298-Scotch_terrier/n02097298_6462.jpg,48,Scotch terrier,n02097298-Scotch_terrier,official_train,500,375,1.3333333333333333,val
n02093991_3314,/root/data/stanford_dogs/Images/n02093991-Irish_terrier/n02093991_3314.jpg,n02093991-Irish_terrier/n02093991_3314.jpg,33,Irish terrier,n02093991-Irish_terrier,official_train,500,375,1.3333333333333333,val
n02088364_12213,/root/data/stanford_dogs/Images/n02088364-beagle/n02088364_12213.jpg,n02088364-beagle/n02088364_12213.jpg,11,beagle,n02088364-beagle,official_train,452,452,1.0,val
n02097209_548,/root/data/stanford_dogs/Images/n02097209-standard_schnauzer/n02097209_548.jpg,n02097209-standard_schnauzer/n02097209_548.jpg,47,standard schnauzer,n02097209-standard_schnauzer,official_train,325,465,0.6989247311827957,val
n02110958_14179,/root/data/stanford_dogs/Images/n02110958-pug/n02110958_14179.jpg,n02110958-pug/n02110958_14179.jpg,102,pug,n02110958-pug,official_train,500,373,1.3404825737265416,val
n02107312_6246,/root/data/stanford_dogs/Images/n02107312-miniature_pinscher/n02107312_6246.jpg,n02107312-miniature_pinscher/n02107312_6246.jpg,86,miniature pinscher,n02107312-miniature_pinscher,official_train,500,375,1.3333333333333333,val
n02104029_1492,/root/data/stanford_dogs/Images/n02104029-kuvasz/n02104029_1492.jpg,n02104029-kuvasz/n02104029_1492.jpg,71,kuvasz,n02104029-kuvasz,official_train,332,500,0.664,val
n02091467_3556,/root/data/stanford_dogs/Images/n02091467-Norwegian_elkhound/n02091467_3556.jpg,n02091467-Norwegian_elkhound/n02091467_3556.jpg,23,Norwegian elkhound,n02091467-Norwegian_elkhound,official_train,500,375,1.3333333333333333,val
n02109047_638,/root/data/stanford_dogs/Images/n02109047-Great_Dane/n02109047_638.jpg,n02109047-Great_Dane/n02109047_638.jpg,95,Great Dane,n02109047-Great_Dane,official_train,500,375,1.3333333333333333,val
n02085936_4474,/root/data/stanford_dogs/Images/n02085936-Maltese_dog/n02085936_4474.jpg,n02085936-Maltese_dog/n02085936_4474.jpg,2,Maltese dog,n02085936-Maltese_dog,official_train,500,375,1.3333333333333333,val
n02093991_4306,/root/data/stanford_dogs/Images/n02093991-Irish_terrier/n02093991_4306.jpg,n02093991-Irish_terrier/n02093991_4306.jpg,33,Irish terrier,n02093991-Irish_terrier,official_train,500,375,1.3333333333333333,val
n02088632_2162,/root/data/stanford_dogs/Images/n02088632-bluetick/n02088632_2162.jpg,n02088632-bluetick/n02088632_2162.jpg,13,bluetick,n02088632-bluetick,official_train,500,356,1.404494382022472,val
n02110806_4876,/root/data/stanford_dogs/Images/n02110806-basenji/n02110806_4876.jpg,n02110806-basenji/n02110806_4876.jpg,101,basenji,n02110806-basenji,official_train,500,408,1.2254901960784315,val
n02088466_7046,/root/data/stanford_dogs/Images/n02088466-bloodhound/n02088466_7046.jpg,n02088466-bloodhound/n02088466_7046.jpg,12,bloodhound,n02088466-bloodhound,official_train,500,317,1.5772870662460567,val
n02090379_1382,/root/data/stanford_dogs/Images/n02090379-redbone/n02090379_1382.jpg,n02090379-redbone/n02090379_1382.jpg,17,redbone,n02090379-redbone,official_train,500,375,1.3333333333333333,val
n02104029_2504,/root/data/stanford_dogs/Images/n02104029-kuvasz/n02104029_2504.jpg,n02104029-kuvasz/n02104029_2504.jpg,71,kuvasz,n02104029-kuvasz,official_train,500,375,1.3333333333333333,val
n02109525_3448,/root/data/stanford_dogs/Images/n02109525-Saint_Bernard/n02109525_3448.jpg,n02109525-Saint_Bernard/n02109525_3448.jpg,96,Saint Bernard,n02109525-Saint_Bernard,official_train,500,375,1.3333333333333333,val
n02097298_5074,/root/data/stanford_dogs/Images/n02097298-Scotch_terrier/n02097298_5074.jpg,n02097298-Scotch_terrier/n02097298_5074.jpg,48,Scotch terrier,n02097298-Scotch_terrier,official_train,398,500,0.796,val
n02097209_3202,/root/data/stanford_dogs/Images/n02097209-standard_schnauzer/n02097209_3202.jpg,n02097209-standard_schnauzer/n02097209_3202.jpg,47,standard schnauzer,n02097209-standard_schnauzer,official_train,160,170,0.9411764705882353,val
n02104365_9143,/root/data/stanford_dogs/Images/n02104365-schipperke/n02104365_9143.jpg,n02104365-schipperke/n02104365_9143.jpg,72,schipperke,n02104365-schipperke,official_train,375,500,0.75,val
n02107908_2723,/root/data/stanford_dogs/Images/n02107908-Appenzeller/n02107908_2723.jpg,n02107908-Appenzeller/n02107908_2723.jpg,89,Appenzeller,n02107908-Appenzeller,official_train,500,335,1.492537313432836,val
n02096294_3800,/root/data/stanford_dogs/Images/n02096294-Australian_terrier/n02096294_3800.jpg,n02096294-Australian_terrier/n02096294_3800.jpg,42,Australian terrier,n02096294-Australian_terrier,official_train,300,227,1.3215859030837005,val
n02113978_1746,/root/data/stanford_dogs/Images/n02113978-Mexican_hairless/n02113978_1746.jpg,n02113978-Mexican_hairless/n02113978_1746.jpg,116,Mexican hairless,n02113978-Mexican_hairless,official_train,500,375,1.3333333333333333,val
n02110185_4115,/root/data/stanford_dogs/Images/n02110185-Siberian_husky/n02110185_4115.jpg,n02110185-Siberian_husky/n02110185_4115.jpg,99,Siberian husky,n02110185-Siberian_husky,official_train,333,500,0.666,val
n02089973_2415,/root/data/stanford_dogs/Images/n02089973-English_foxhound/n02089973_2415.jpg,n02089973-English_foxhound/n02089973_2415.jpg,16,English foxhound,n02089973-English_foxhound,official_train,300,209,1.4354066985645932,val
n02107908_1195,/root/data/stanford_dogs/Images/n02107908-Appenzeller/n02107908_1195.jpg,n02107908-Appenzeller/n02107908_1195.jpg,89,Appenzeller,n02107908-Appenzeller,official_train,500,358,1.3966480446927374,val
n02090379_5182,/root/data/stanford_dogs/Images/n02090379-redbone/n02090379_5182.jpg,n02090379-redbone/n02090379_5182.jpg,17,redbone,n02090379-redbone,official_train,450,253,1.7786561264822134,val
n02096585_657,/root/data/stanford_dogs/Images/n02096585-Boston_bull/n02096585_657.jpg,n02096585-Boston_bull/n02096585_657.jpg,44,Boston bull,n02096585-Boston_bull,official_train,480,360,1.3333333333333333,val
n02091635_3479,/root/data/stanford_dogs/Images/n02091635-otterhound/n02091635_3479.jpg,n02091635-otterhound/n02091635_3479.jpg,24,otterhound,n02091635-otterhound,official_train,447,500,0.894,val
n02100236_1997,/root/data/stanford_dogs/Images/n02100236-German_short-haired_pointer/n02100236_1997.jpg,n02100236-German_short-haired_pointer/n02100236_1997.jpg,59,German short-haired pointer,n02100236-German_short-haired_pointer,official_train,300,400,0.75,val
n02108089_1654,/root/data/stanford_dogs/Images/n02108089-boxer/n02108089_1654.jpg,n02108089-boxer/n02108089_1654.jpg,91,boxer,n02108089-boxer,official_train,500,375,1.3333333333333333,val
n02106662_26335,/root/data/stanford_dogs/Images/n02106662-German_shepherd/n02106662_26335.jpg,n02106662-German_shepherd/n02106662_26335.jpg,84,German shepherd,n02106662-German_shepherd,official_train,324,260,1.2461538461538462,val
n02115641_3736,/root/data/stanford_dogs/Images/n02115641-dingo/n02115641_3736.jpg,n02115641-dingo/n02115641_3736.jpg,117,dingo,n02115641-dingo,official_train,208,281,0.7402135231316725,val
n02104365_7887,/root/data/stanford_dogs/Images/n02104365-schipperke/n02104365_7887.jpg,n02104365-schipperke/n02104365_7887.jpg,72,schipperke,n02104365-schipperke,official_train,500,375,1.3333333333333333,val
n02107574_2954,/root/data/stanford_dogs/Images/n02107574-Greater_Swiss_Mountain_dog/n02107574_2954.jpg,n02107574-Greater_Swiss_Mountain_dog/n02107574_2954.jpg,87,Greater Swiss Mountain dog,n02107574-Greater_Swiss_Mountain_dog,official_train,500,375,1.3333333333333333,val
n02095570_6222,/root/data/stanford_dogs/Images/n02095570-Lakeland_terrier/n02095570_6222.jpg,n02095570-Lakeland_terrier/n02095570_6222.jpg,38,Lakeland terrier,n02095570-Lakeland_terrier,official_train,500,375,1.3333333333333333,val
n02106550_6926,/root/data/stanford_dogs/Images/n02106550-Rottweiler/n02106550_6926.jpg,n02106550-Rottweiler/n02106550_6926.jpg,83,Rottweiler,n02106550-Rottweiler,official_train,375,500,0.75,val
n02113799_1962,/root/data/stanford_dogs/Images/n02113799-standard_poodle/n02113799_1962.jpg,n02113799-standard_poodle/n02113799_1962.jpg,115,standard poodle,n02113799-standard_poodle,official_train,500,375,1.3333333333333333,val
n02090379_5504,/root/data/stanford_dogs/Images/n02090379-redbone/n02090379_5504.jpg,n02090379-redbone/n02090379_5504.jpg,17,redbone,n02090379-redbone,official_train,500,333,1.5015015015015014,val
n02099601_473,/root/data/stanford_dogs/Images/n02099601-golden_retriever/n02099601_473.jpg,n02099601-golden_retriever/n02099601_473.jpg,56,golden retriever,n02099601-golden_retriever,official_train,500,401,1.2468827930174564,val
n02090721_1002,/root/data/stanford_dogs/Images/n02090721-Irish_wolfhound/n02090721_1002.jpg,n02090721-Irish_wolfhound/n02090721_1002.jpg,19,Irish wolfhound,n02090721-Irish_wolfhound,official_train,500,302,1.6556291390728477,val
n02091032_11998,/root/data/stanford_dogs/Images/n02091032-Italian_greyhound/n02091032_11998.jpg,n02091032-Italian_greyhound/n02091032_11998.jpg,20,Italian greyhound,n02091032-Italian_greyhound,official_train,500,281,1.7793594306049823,val
n02104365_8998,/root/data/stanford_dogs/Images/n02104365-schipperke/n02104365_8998.jpg,n02104365-schipperke/n02104365_8998.jpg,72,schipperke,n02104365-schipperke,official_train,500,333,1.5015015015015014,val
n02101006_283,/root/data/stanford_dogs/Images/n02101006-Gordon_setter/n02101006_283.jpg,n02101006-Gordon_setter/n02101006_283.jpg,63,Gordon setter,n02101006-Gordon_setter,official_train,500,375,1.3333333333333333,val
n02113978_1317,/root/data/stanford_dogs/Images/n02113978-Mexican_hairless/n02113978_1317.jpg,n02113978-Mexican_hairless/n02113978_1317.jpg,116,Mexican hairless,n02113978-Mexican_hairless,official_train,332,500,0.664,val
n02111277_1394,/root/data/stanford_dogs/Images/n02111277-Newfoundland/n02111277_1394.jpg,n02111277-Newfoundland/n02111277_1394.jpg,104,Newfoundland,n02111277-Newfoundland,official_train,500,333,1.5015015015015014,val
n02110958_15171,/root/data/stanford_dogs/Images/n02110958-pug/n02110958_15171.jpg,n02110958-pug/n02110958_15171.jpg,102,pug,n02110958-pug,official_train,500,353,1.4164305949008498,val
n02110063_12634,/root/data/stanford_dogs/Images/n02110063-malamute/n02110063_12634.jpg,n02110063-malamute/n02110063_12634.jpg,98,malamute,n02110063-malamute,official_train,500,333,1.5015015015015014,val
n02085936_5250,/root/data/stanford_dogs/Images/n02085936-Maltese_dog/n02085936_5250.jpg,n02085936-Maltese_dog/n02085936_5250.jpg,2,Maltese dog,n02085936-Maltese_dog,official_train,444,500,0.888,val
n02091244_1856,/root/data/stanford_dogs/Images/n02091244-Ibizan_hound/n02091244_1856.jpg,n02091244-Ibizan_hound/n02091244_1856.jpg,22,Ibizan hound,n02091244-Ibizan_hound,official_train,400,355,1.1267605633802817,val
n02112018_5864,/root/data/stanford_dogs/Images/n02112018-Pomeranian/n02112018_5864.jpg,n02112018-Pomeranian/n02112018_5864.jpg,107,Pomeranian,n02112018-Pomeranian,official_train,500,375,1.3333333333333333,val
n02099267_979,/root/data/stanford_dogs/Images/n02099267-flat-coated_retriever/n02099267_979.jpg,n02099267-flat-coated_retriever/n02099267_979.jpg,54,flat-coated retriever,n02099267-flat-coated_retriever,official_train,500,375,1.3333333333333333,val
n02115913_3529,/root/data/stanford_dogs/Images/n02115913-dhole/n02115913_3529.jpg,n02115913-dhole/n02115913_3529.jpg,118,dhole,n02115913-dhole,official_train,800,532,1.5037593984962405,val
n02113624_952,/root/data/stanford_dogs/Images/n02113624-toy_poodle/n02113624_952.jpg,n02113624-toy_poodle/n02113624_952.jpg,113,toy poodle,n02113624-toy_poodle,official_train,423,443,0.9548532731376975,val
n02098286_4568,/root/data/stanford_dogs/Images/n02098286-West_Highland_white_terrier/n02098286_4568.jpg,n02098286-West_Highland_white_terrier/n02098286_4568.jpg,52,West Highland white terrier,n02098286-West_Highland_white_terrier,official_train,500,375,1.3333333333333333,val
n02107908_6649,/root/data/stanford_dogs/Images/n02107908-Appenzeller/n02107908_6649.jpg,n02107908-Appenzeller/n02107908_6649.jpg,89,Appenzeller,n02107908-Appenzeller,official_train,375,500,0.75,val
n02107683_1629,/root/data/stanford_dogs/Images/n02107683-Bernese_mountain_dog/n02107683_1629.jpg,n02107683-Bernese_mountain_dog/n02107683_1629.jpg,88,Bernese mountain dog,n02107683-Bernese_mountain_dog,official_train,500,375,1.3333333333333333,val
n02092002_1962,/root/data/stanford_dogs/Images/n02092002-Scottish_deerhound/n02092002_1962.jpg,n02092002-Scottish_deerhound/n02092002_1962.jpg,26,Scottish deerhound,n02092002-Scottish_deerhound,official_train,450,532,0.8458646616541353,val
n02087394_8903,/root/data/stanford_dogs/Images/n02087394-Rhodesian_ridgeback/n02087394_8903.jpg,n02087394-Rhodesian_ridgeback/n02087394_8903.jpg,8,Rhodesian ridgeback,n02087394-Rhodesian_ridgeback,official_train,500,317,1.5772870662460567,val
